ass1;ass2;pop
05.593;05.581;0.0
05.593;05.582;0.437476
05.593;05.583;0.0
05.593;05.584;0.406364
05.593;05.585;0.382637
05.593;05.586;0.0
05.593;05.587;0.0
05.593;05.588;0.366274
05.593;05.589;0.462353
05.593;05.590;0.333052
05.593;05.591;0.0
05.593;05.592;0.0
05.593;05.593;0.0
05.593;05.594;0.108472
05.593;05.595;0.307466
05.593;05.596;0.333052
05.593;05.597;0.0
05.593;05.598;0.0
05.593;05.599;0.0
05.593;05.600;0.366274
05.593;05.601;0.161178
05.593;05.604;0.462353
05.593;05.607;0.403545
05.593;05.611;0.278213
05.593;05.613;0.676746
05.593;05.614;0.18731
05.593;05.615;0.0
05.593;05.616;0.244064
05.593;22.400;0.0
05.594;05.554;0.0
05.594;05.555;0.0
05.594;05.556;0.0
05.594;05.557;0.0
05.594;05.558;0.0
05.594;05.559;0.0
05.594;05.560;0.0
05.594;05.561;0.0
05.594;05.562;0.0
05.594;05.563;0.0
05.594;05.564;0.0
05.594;05.565;0.0
05.594;05.566;0.0
05.594;05.567;0.0
05.594;05.568;0.0
05.594;05.569;0.0
05.594;05.570;0.0
05.594;05.571;0.0
05.594;05.572;0.0
05.594;05.573;0.0
05.594;05.574;0.0
05.594;05.575;0.0194835
05.594;05.576;0.0
05.594;05.577;0.400686
05.594;05.578;0.41189
05.594;05.579;0.0
05.594;05.580;0.18731
05.594;05.581;0.0
05.594;05.582;0.0
05.594;05.583;0.0
05.594;05.584;0.18731
05.594;05.585;0.0372705
05.594;05.586;0.0
05.594;05.587;0.0
05.594;05.588;0.0
05.594;05.589;0.18731
05.594;05.590;0.0
05.594;05.591;0.0
05.594;05.592;0.0
05.594;05.593;0.108472
05.594;05.594;0.0
05.594;05.595;0.0
05.594;05.596;0.0
05.594;05.597;0.0
05.594;05.598;0.0
05.594;05.599;0.0
05.594;05.600;0.0
05.594;05.601;0.0
05.594;05.604;0.161178
05.594;05.607;0.141694
05.594;05.611;0.0
05.594;05.613;0.244064
05.594;05.614;0.0
05.594;05.615;0.0
05.594;05.616;0
05.594;22.400;0.0
05.595;05.554;0.0
05.595;05.555;0.0
05.595;05.556;0.0
05.595;05.557;0
05.595;05.558;0.170265
05.595;05.559;0.0960789
05.595;05.560;0.131209
05.595;05.561;0.0
05.595;05.562;0.0
05.595;05.563;0.0687822
05.595;05.564;0.0828858
05.595;05.565;0.0
05.595;05.566;0.0828858
05.595;05.567;0.131209
05.595;05.568;0.108472
05.595;05.569;0.244064
05.595;05.570;0.131209
05.595;05.571;0.21765
05.595;05.572;0.18731
05.595;05.573;0.120156
05.595;05.574;0.0
05.595;05.575;0.0960789
05.595;05.576;0.0
05.595;05.577;0.0
05.595;05.578;0.0
05.595;05.579;0.0
05.595;05.580;0.0372705
05.595;05.581;0.0
05.595;05.582;0.267451
05.595;05.583;0.0
05.595;05.584;0.261851
05.595;05.585;0.22458
05.595;05.586;0.0
05.595;05.587;0.0
05.595;05.588;0.0372705
05.595;05.589;0.307466
05.595;05.590;0.203042
05.595;05.591;0.0
05.595;05.592;0.0
05.595;05.593;0.307466
05.595;05.594;0.0
05.595;05.595;0.0
05.595;05.596;0.623337
05.595;05.597;0.0
05.595;05.598;0.0
05.595;05.599;0.0
05.595;05.600;0.552216
05.595;05.601;0.0
05.595;05.604;0.444566
05.595;05.607;0.278213
05.595;05.611;0.237773
05.595;05.613;0.18731
05.595;05.614;0.141694
05.595;05.615;0.0
05.595;05.616;0.120156
05.595;22.400;0.0
05.596;05.554;0.0
05.596;05.555;0.151668
05.596;05.556;0.0372705
05.596;05.557;0.170265
05.596;05.558;0.316355
05.596;05.559;0.120156
05.596;05.560;0.21765
05.596;05.561;0
05.596;05.562;0.120156
05.596;05.563;0.195327
05.596;05.564;0.316355
05.596;05.565;0.151668
05.596;05.566;0.272903
05.596;05.567;0.22458
05.596;05.568;0.288436
05.596;05.569;0.41189
05.596;05.570;0.237773
05.596;05.571;0.333052
05.596;05.572;0.267451
05.596;05.573;0.324874
05.596;05.574;0.0
05.596;05.575;0.18731
05.596;05.576;0.0
05.596;05.577;0.0
05.596;05.578;0.0
05.596;05.579;0.0
05.596;05.580;0.0960789
05.596;05.581;0.0
05.596;05.582;0.427622
05.596;05.583;0.0
05.596;05.584;0.298172
05.596;05.585;0.362839
05.596;05.586;0.0
05.596;05.587;0.0
05.596;05.588;0.0
05.596;05.589;0.460213
05.596;05.590;0.359344
05.596;05.591;0.0
05.596;05.592;0.0
05.596;05.593;0.333052
05.596;05.594;0.0
05.596;05.595;0.623337
05.596;05.596;0.0
05.596;05.597;0.0
05.596;05.598;0.0
05.596;05.599;0.0
05.596;05.600;0.553584
05.596;05.601;0.161178
05.596;05.604;0.600828
05.596;05.607;0.513016
05.596;05.611;0.298172
05.596;05.613;0.283388
05.596;05.614;0.18731
05.596;05.615;0.0
05.596;05.616;0.0828858
05.596;22.400;0.0
05.597;05.554;0.0
05.597;05.555;0.0
05.597;05.556;0
05.597;05.557;0.0372705
05.597;05.558;0.278213
05.597;05.559;0.0960789
05.597;05.560;0.21765
05.597;05.561;0.0
05.597;05.562;0.0
05.597;05.563;0.120156
05.597;05.564;0.141694
05.597;05.565;0.0
05.597;05.566;0.203042
05.597;05.567;0.108472
05.597;05.568;0.178965
05.597;05.569;0.337021
05.597;05.570;0.178965
05.597;05.571;0.261851
05.597;05.572;0.344736
05.597;05.573;0.250166
05.597;05.574;0.406364
05.597;05.575;0.170265
05.597;05.576;0.476741
05.597;05.577;0.0
05.597;05.578;0.0
05.597;05.579;0.0687822
05.597;05.580;0.0
05.597;05.581;0.231283
05.597;05.582;0.464472
05.597;05.583;0.203042
05.597;05.584;0.0828858
05.597;05.585;0.340915
05.597;05.586;0.250166
05.597;05.587;0.178965
05.597;05.588;0.0
05.597;05.589;0.419907
05.597;05.590;0.178965
05.597;05.591;0.256092
05.597;05.592;0.0
05.597;05.593;0.0
05.597;05.594;0.0
05.597;05.595;0.0
05.597;05.596;0.0
05.597;05.597;0.0
05.597;05.598;0.614426
05.597;05.599;0.61744
05.597;05.600;0.0
05.597;05.601;0.151668
05.597;05.604;0.0
05.597;05.607;0.0
05.597;05.611;0.237773
05.597;05.613;0.0
05.597;05.614;0.178965
05.597;05.615;0.0
05.597;05.616;0.344736
05.597;22.400;0.0
05.598;05.554;0.0
05.598;05.555;0.0
05.598;05.556;0.0
05.598;05.557;0.0
05.598;05.558;0.21765
05.598;05.559;0
05.598;05.560;0.141694
05.598;05.561;0.0
05.598;05.562;0.0
05.598;05.563;0.0372705
05.598;05.564;0.0372705
05.598;05.565;0.0
05.598;05.566;0.0960789
05.598;05.567;0.0536329
05.598;05.568;0.0828858
05.598;05.569;0.131209
05.598;05.570;0.0372705
05.598;05.571;0
05.598;05.572;0.203042
05.598;05.573;0.108472
05.598;05.574;0.18731
05.598;05.575;0.0536329
05.598;05.576;0.0687822
05.598;05.577;0.0
05.598;05.578;0.0
05.598;05.579;0.0
05.598;05.580;0.0
05.598;05.581;0.0687822
05.598;05.582;0.307466
05.598;05.583;0
05.598;05.584;0.0
05.598;05.585;0.203042
05.598;05.586;0.0194835
05.598;05.587;0.0828858
05.598;05.588;0.0
05.598;05.589;0.311959
05.598;05.590;0.0372705
05.598;05.591;0.0
05.598;05.592;0.0
05.598;05.593;0.0
05.598;05.594;0.0
05.598;05.595;0.0
05.598;05.596;0.0
05.598;05.597;0.614426
05.598;05.598;0.0
05.598;05.599;0.58626
05.598;05.600;0.0
05.598;05.601;0.0
05.598;05.604;0.0
05.598;05.607;0.0
05.598;05.611;0.0536329
05.598;05.613;0.0
05.598;05.614;0.0536329
05.598;05.615;0.0
05.598;05.616;0.244064
05.598;22.400;0.0
05.599;05.554;0.0
05.599;05.555;0.0
05.599;05.556;0.0
05.599;05.557;0.0
05.599;05.558;0.131209
05.599;05.559;0.0536329
05.599;05.560;0.141694
05.599;05.561;0.0
05.599;05.562;0.0
05.599;05.563;0.0372705
05.599;05.564;0.0194835
05.599;05.565;0.0
05.599;05.566;0.0687822
05.599;05.567;0.0536329
05.599;05.568;0.108472
05.599;05.569;0.131209
05.599;05.570;0.0536329
05.599;05.571;0.151668
05.599;05.572;0.261851
05.599;05.573;0.0
05.599;05.574;0.18731
05.599;05.575;0.0828858
05.599;05.576;0.21765
05.599;05.577;0.0
05.599;05.578;0.0
05.599;05.579;0.0
05.599;05.580;0.0
05.599;05.581;0.195327
05.599;05.582;0.293362
05.599;05.583;0.0194835
05.599;05.584;0.0
05.599;05.585;0.18731
05.599;05.586;0.0194835
05.599;05.587;0.0687822
05.599;05.588;0.0
05.599;05.589;0.267451
05.599;05.590;0.0960789
05.599;05.591;0.0
05.599;05.592;0.0
05.599;05.593;0.0
05.599;05.594;0.0
05.599;05.595;0.0
05.599;05.596;0.0
05.599;05.597;0.61744
05.599;05.598;0.58626
05.599;05.599;0.0
05.599;05.600;0.0
05.599;05.601;0.0
05.599;05.604;0.0
05.599;05.607;0.0
05.599;05.611;0.131209
05.599;05.613;0.0
05.599;05.614;0.0960789
05.599;05.615;0.0
05.599;05.616;0.293362
05.599;22.400;0.0
05.600;05.554;0.0
05.600;05.555;0.0
05.600;05.556;0.0
05.600;05.557;0.0194835
05.600;05.558;0.203042
05.600;05.559;0.0960789
05.600;05.560;0.108472
05.600;05.561;0.0
05.600;05.562;0.0
05.600;05.563;0.0372705
05.600;05.564;0.170265
05.600;05.565;0.0
05.600;05.566;0.108472
05.600;05.567;0.0
05.600;05.568;0.120156
05.600;05.569;0.311959
05.600;05.570;0.0194835
05.600;05.571;0.288436
05.600;05.572;0.161178
05.600;05.573;0.21765
05.600;05.574;0.0
05.600;05.575;0.161178
05.600;05.576;0.0
05.600;05.577;0.0
05.600;05.578;0.0
05.600;05.579;0.0
05.600;05.580;0.0
05.600;05.581;0.0
05.600;05.582;0.316355
05.600;05.583;0.0
05.600;05.584;0.352171
05.600;05.585;0.18731
05.600;05.586;0.0
05.600;05.587;0.0
05.600;05.588;0.0
05.600;05.589;0.355789
05.600;05.590;0.178965
05.600;05.591;0.0
05.600;05.592;0.0
05.600;05.593;0.366274
05.600;05.594;0.0
05.600;05.595;0.552216
05.600;05.596;0.553584
05.600;05.597;0.0
05.600;05.598;0.0
05.600;05.599;0.0
05.600;05.600;0.0
05.600;05.601;0.0
05.600;05.604;0.476741
05.600;05.607;0.382637
05.600;05.611;0.231283
05.600;05.613;0.161178
05.600;05.614;0.170265
05.600;05.615;0.0
05.600;05.616;0.311959
05.600;22.400;0.0
05.601;05.554;0.0
05.601;05.555;0.0
05.601;05.556;0.0
05.601;05.557;0.0
05.601;05.558;0
05.601;05.559;0.0
05.601;05.560;0.0536329
05.601;05.561;0.0
05.601;05.562;0.0
05.601;05.563;0.0
05.601;05.564;0.0
05.601;05.565;0.0
05.601;05.566;0.0687822
05.601;05.567;0.0960789
05.601;05.568;0.0687822
05.601;05.569;0.0687822
05.601;05.570;0.0
05.601;05.571;0.250166
05.601;05.572;0.210476
05.601;05.573;0.0
05.601;05.574;0.231283
05.601;05.575;0.0
05.601;05.576;0.131209
05.601;05.577;0.0
05.601;05.578;0.0
05.601;05.579;0.0828858
05.601;05.580;0.0687822
05.601;05.581;0.18731
05.601;05.582;0.267451
05.601;05.583;0.250166
05.601;05.584;0.278213
05.601;05.585;0.195327
05.601;05.586;0.278213
05.601;05.587;0.22458
05.601;05.588;0
05.601;05.589;0.316355
05.601;05.590;0.161178
05.601;05.591;0.108472
05.601;05.592;0.0
05.601;05.593;0.161178
05.601;05.594;0.0
05.601;05.595;0.0
05.601;05.596;0.161178
05.601;05.597;0.151668
05.601;05.598;0.0
05.601;05.599;0.0
05.601;05.600;0.0
05.601;05.601;0.0
05.601;05.604;0.151668
05.601;05.607;0.131209
05.601;05.611;0.0960789
05.601;05.613;0.203042
05.601;05.614;0.120156
05.601;05.615;0.0
05.601;05.616;0.131209
05.601;22.400;0.0
05.604;05.554;0.0
05.604;05.555;0.0
05.604;05.556;0.0
05.604;05.557;0.0536329
05.604;05.558;0.231283
05.604;05.559;0.161178
05.604;05.560;0.151668
05.604;05.561;0.0
05.604;05.562;0.0
05.604;05.563;0.161178
05.604;05.564;0.161178
05.604;05.565;0.0194835
05.604;05.566;0.178965
05.604;05.567;0.0
05.604;05.568;0.195327
05.604;05.569;0.307466
05.604;05.570;0.141694
05.604;05.571;0.340915
05.604;05.572;0.231283
05.604;05.573;0.261851
05.604;05.574;0.0
05.604;05.575;0.0960789
05.604;05.576;0.0
05.604;05.577;0.108472
05.604;05.578;0.0194835
05.604;05.579;0.0
05.604;05.580;0.231283
05.604;05.581;0.0
05.604;05.582;0.43013
05.604;05.583;0.0
05.604;05.584;0.414597
05.604;05.585;0.288436
05.604;05.586;0.0
05.604;05.587;0.0
05.604;05.588;0.250166
05.604;05.589;0.468644
05.604;05.590;0.293362
05.604;05.591;0.0
05.604;05.592;0.0
05.604;05.593;0.462353
05.604;05.594;0.161178
05.604;05.595;0.444566
05.604;05.596;0.600828
05.604;05.597;0.0
05.604;05.598;0.0
05.604;05.599;0.0
05.604;05.600;0.476741
05.604;05.601;0.151668
05.604;05.604;0.0
05.604;05.607;0.608262
05.604;05.611;0.302872
05.604;05.613;0.419907
05.604;05.614;0.21765
05.604;05.615;0.0
05.604;05.616;0.261851
05.604;22.400;0.0
05.607;05.554;0.0
05.607;05.555;0.0
05.607;05.556;0.0
05.607;05.557;0
05.607;05.558;0.0828858
05.607;05.559;0.0828858
05.607;05.560;0.151668
05.607;05.561;0.0
05.607;05.562;0
05.607;05.563;0.0
05.607;05.564;0.108472
05.607;05.565;0.0
05.607;05.566;0.141694
05.607;05.567;0.0
05.607;05.568;0.210476
05.607;05.569;0.22458
05.607;05.570;0.0194835
05.607;05.571;0.250166
05.607;05.572;0.161178
05.607;05.573;0.195327
05.607;05.574;0.0
05.607;05.575;0.0194835
05.607;05.576;0.0
05.607;05.577;0.0687822
05.607;05.578;0
05.607;05.579;0.0
05.607;05.580;0.293362
05.607;05.581;0.0
05.607;05.582;0.340915
05.607;05.583;0.0
05.607;05.584;0.397786
05.607;05.585;0.0372705
05.607;05.586;0.0
05.607;05.587;0.0
05.607;05.588;0.161178
05.607;05.589;0.369653
05.607;05.590;0.141694
05.607;05.591;0.0
05.607;05.592;0.0
05.607;05.593;0.403545
05.607;05.594;0.141694
05.607;05.595;0.278213
05.607;05.596;0.513016
05.607;05.597;0.0
05.607;05.598;0.0
05.607;05.599;0.0
05.607;05.600;0.382637
05.607;05.601;0.131209
05.607;05.604;0.608262
05.607;05.607;0.0
05.607;05.611;0.237773
05.607;05.613;0.432608
05.607;05.614;0.0194835
05.607;05.615;0.0
05.607;05.616;0.250166
05.607;22.400;0.0
05.611;05.554;0.437476
05.611;05.555;0.514671
05.611;05.556;0.54238
05.611;05.557;0.482609
05.611;05.558;0.610338
05.611;05.559;0.400686
05.611;05.560;0.458049
05.611;05.561;0.409146
05.611;05.562;0.566777
05.611;05.563;0.525897
05.611;05.564;0.472732
05.611;05.565;0.44223
05.611;05.566;0.582746
05.611;05.567;0.444566
05.611;05.568;0.734245
05.611;05.569;0.696636
05.611;05.570;0.62139
05.611;05.571;0.604047
05.611;05.572;0.536539
05.611;05.573;0.60298
05.611;05.574;0.0687822
05.611;05.575;0.385758
05.611;05.576;0.0536329
05.611;05.577;0.0
05.611;05.578;0.0
05.611;05.579;0.108472
05.611;05.580;0.0
05.611;05.581;0.0372705
05.611;05.582;0.58857
05.611;05.583;0.108472
05.611;05.584;0.210476
05.611;05.585;0.474746
05.611;05.586;0.261851
05.611;05.587;0.141694
05.611;05.588;0.0194835
05.611;05.589;0.509665
05.611;05.590;0.549454
05.611;05.591;0
05.611;05.592;0.0
05.611;05.593;0.278213
05.611;05.594;0.0
05.611;05.595;0.237773
05.611;05.596;0.298172
05.611;05.597;0.237773
05.611;05.598;0.0536329
05.611;05.599;0.131209
05.611;05.600;0.231283
05.611;05.601;0.0960789
05.611;05.604;0.302872
05.611;05.607;0.237773
05.611;05.611;0.0
05.611;05.613;0.302872
05.611;05.614;0.237773
05.611;05.615;0.0
05.611;05.616;0.267451
05.611;22.400;0.0
05.613;05.554;0.0
05.613;05.555;0.0
05.613;05.556;0.161178
05.613;05.557;0.0194835
05.613;05.558;0.22458
05.613;05.559;0.178965
05.613;05.560;0.161178
05.613;05.561;0.0
05.613;05.562;0.0
05.613;05.563;0.120156
05.613;05.564;0.0
05.613;05.565;0.0
05.613;05.566;0.311959
05.613;05.567;0.203042
05.613;05.568;0.250166
05.613;05.569;0.267451
05.613;05.570;0.0687822
05.613;05.571;0.435056
05.613;05.572;0.414597
05.613;05.573;0.250166
05.613;05.574;0.0
05.613;05.575;0.359344
05.613;05.576;0.0
05.613;05.577;0.161178
05.613;05.578;0.131209
05.613;05.579;0.0
05.613;05.580;0.509665
05.613;05.581;0.0
05.613;05.582;0.482609
05.613;05.583;0.0
05.613;05.584;0.598653
05.613;05.585;0.439867
05.613;05.586;0.0
05.613;05.587;0.0
05.613;05.588;0.337021
05.613;05.589;0.548059
05.613;05.590;0.316355
05.613;05.591;0.0
05.613;05.592;0.0
05.613;05.593;0.676746
05.613;05.594;0.244064
05.613;05.595;0.18731
05.613;05.596;0.283388
05.613;05.597;0.0
05.613;05.598;0.0
05.613;05.599;0.0
05.613;05.600;0.161178
05.613;05.601;0.203042
05.613;05.604;0.419907
05.613;05.607;0.432608
05.613;05.611;0.302872
05.613;05.613;0.0
05.613;05.614;0.0828858
05.613;05.615;0.0
05.613;05.616;0.108472
05.613;22.400;0.0
05.614;05.554;0.761119
05.614;05.555;0.553584
05.614;05.556;0.901823
05.614;05.557;0.484529
05.614;05.558;0.203042
05.614;05.559;0.672982
05.614;05.560;0.355789
05.614;05.561;0.561601
05.614;05.562;0.815434
05.614;05.563;0.846621
05.614;05.564;0.324874
05.614;05.565;0.757633
05.614;05.566;0.329004
05.614;05.567;0.21765
05.614;05.568;0.425083
05.614;05.569;0.376248
05.614;05.570;1
05.614;05.571;0.439867
05.614;05.572;0.311959
05.614;05.573;0.446876
05.614;05.574;0.0960789
05.614;05.575;0.267451
05.614;05.576;0.0828858
05.614;05.577;0.0
05.614;05.578;0
05.614;05.579;0.0
05.614;05.580;0
05.614;05.581;0.0960789
05.614;05.582;0.316355
05.614;05.583;0.0687822
05.614;05.584;0.108472
05.614;05.585;0.337021
05.614;05.586;0.22458
05.614;05.587;0.0372705
05.614;05.588;0.0
05.614;05.589;0.311959
05.614;05.590;0.44916
05.614;05.591;0.0
05.614;05.592;0.0
05.614;05.593;0.18731
05.614;05.594;0.0
05.614;05.595;0.141694
05.614;05.596;0.18731
05.614;05.597;0.178965
05.614;05.598;0.0536329
05.614;05.599;0.0960789
05.614;05.600;0.170265
05.614;05.601;0.120156
05.614;05.604;0.21765
05.614;05.607;0.0194835
05.614;05.611;0.237773
05.614;05.613;0.0828858
05.614;05.614;0.0
05.614;05.615;0.0
05.614;05.616;0.278213
05.614;22.400;0.203042
05.615;05.554;0.0
05.615;05.555;0.0
05.615;05.556;0.0
05.615;05.557;0.0
05.615;05.558;0.0
05.615;05.559;0.0
05.615;05.560;0.0
05.615;05.561;0.0
05.615;05.562;0.0
05.615;05.563;0.0
05.615;05.564;0.0
05.615;05.565;0.0
05.615;05.566;0.0
05.615;05.567;0.0
05.615;05.568;0.0
05.615;05.569;0.0
05.615;05.570;0.0
05.615;05.571;0.0
05.615;05.572;0.0
05.615;05.573;0.0
05.615;05.574;0.0
05.615;05.575;0.0
05.615;05.576;0.0
05.615;05.577;0.0
05.615;05.578;0.0
05.615;05.579;0.0
05.615;05.580;0.0
05.615;05.581;0.0
05.615;05.582;0.0
05.615;05.583;0.0
05.615;05.584;0.0
05.615;05.585;0.0
05.615;05.586;0.0
05.615;05.587;0.0
05.615;05.588;0.0
05.615;05.589;0.0
05.615;05.590;0.0
05.615;05.591;0.0
05.615;05.592;0.0
05.615;05.593;0.0
05.615;05.594;0.0
05.615;05.595;0.0
05.615;05.596;0.0
05.615;05.597;0.0
05.615;05.598;0.0
05.615;05.599;0.0
05.615;05.600;0.0
05.615;05.601;0.0
05.615;05.604;0.0
05.615;05.607;0.0
05.615;05.611;0.0
05.615;05.613;0.0
05.615;05.614;0.0
05.615;05.615;0.0
05.615;05.616;0.0
05.615;22.400;0.0
05.616;05.554;0.0
05.616;05.555;0.0
05.616;05.556;0.0
05.616;05.557;0.0
05.616;05.558;0.108472
05.616;05.559;0.108472
05.616;05.560;0.355789
05.616;05.561;0.0
05.616;05.562;0.0
05.616;05.563;0.0536329
05.616;05.564;0.0
05.616;05.565;0.0
05.616;05.566;0.0960789
05.616;05.567;0.0
05.616;05.568;0.0
05.616;05.569;0.0
05.616;05.570;0.0
05.616;05.571;0.0
05.616;05.572;0.0
05.616;05.573;0.0536329
05.616;05.574;0.261851
05.616;05.575;0.0
05.616;05.576;0.278213
05.616;05.577;0.0
05.616;05.578;0.0
05.616;05.579;0
05.616;05.580;0.18731
05.616;05.581;0.22458
05.616;05.582;0.210476
05.616;05.583;0.21765
05.616;05.584;0.210476
05.616;05.585;0.141694
05.616;05.586;0.0194835
05.616;05.587;0.178965
05.616;05.588;0.311959
05.616;05.589;0.307466
05.616;05.590;0.18731
05.616;05.591;0.0
05.616;05.592;0.0372705
05.616;05.593;0.244064
05.616;05.594;0
05.616;05.595;0.120156
05.616;05.596;0.0828858
05.616;05.597;0.344736
05.616;05.598;0.244064
05.616;05.599;0.293362
05.616;05.600;0.311959
05.616;05.601;0.131209
05.616;05.604;0.261851
05.616;05.607;0.250166
05.616;05.611;0.267451
05.616;05.613;0.108472
05.616;05.614;0.278213
05.616;05.615;0.0
05.616;05.616;0.0
05.616;22.400;0.0
22.400;05.554;0.0
22.400;05.555;0.0
22.400;05.556;0.0
22.400;05.557;0.0
22.400;05.558;0.0
22.400;05.559;0.0
22.400;05.560;0.0
22.400;05.561;0.0
22.400;05.562;0
22.400;05.563;0.178965
22.400;05.564;0.0
22.400;05.565;0.0536329
22.400;05.566;0.0
22.400;05.567;0.0
22.400;05.568;0.0
22.400;05.569;0.0
22.400;05.570;0.120156
22.400;05.571;0.0
22.400;05.572;0.0
22.400;05.573;0.0
22.400;05.574;0.0
22.400;05.575;0.0
22.400;05.576;0.0
22.400;05.577;0.0
22.400;05.578;0.0
22.400;05.579;0.0
22.400;05.580;0.0
22.400;05.581;0.0
22.400;05.582;0.0
22.400;05.583;0.0
22.400;05.584;0.0
22.400;05.585;0.0
22.400;05.586;0.0
22.400;05.587;0.0
22.400;05.588;0.0
22.400;05.589;0.0
22.400;05.590;0.0
22.400;05.591;0.0
22.400;05.592;0.0
22.400;05.593;0.0
22.400;05.594;0.0
22.400;05.595;0.0
22.400;05.596;0.0
22.400;05.597;0.0
22.400;05.598;0.0
22.400;05.599;0.0
22.400;05.600;0.0
22.400;05.601;0.0
22.400;05.604;0.0
22.400;05.607;0.0
22.400;05.611;0.0
22.400;05.613;0.0
22.400;05.614;0.203042
22.400;05.615;0.0
22.400;05.616;0.0
22.400;22.400;0.0
